index,symbol,date,open,high,low,close,volume,open_interest,turnover,settle,pre_settle,variety
241,BR2611,20260608,13795,14080,13605,13870,84,522,578.14,13765,14060,BR
242,BR2612,20260608,13860,13890,13635,13880,38,86,261.44,13760,14125,BR
243,BR2701,20260608,13805,13965,13685,13940,251,1002,1735.94,13830,14095,BR
244,BR2702,20260608,13815,13890,13755,13890,5,20,34.5225,13805,14070,BR
245,BR2703,20260608,13815,13900,13810,13900,5,34,34.6225,13845,14095,BR
246,BR2704,20260608,13910,13915,13800,13915,6,45,41.625,13875,14005,BR
247,BR2705,20260608,13885,13940,13750,13925,24,44,166.0925,13840,14005,BR
236,BR2606,20260609,13530,13530,12605,12940.0,110,1032,712.92,12960,13485,BR
237,BR2607,20260609,13710,13770,13095,13185.0,214616,58241,1439110.915,13410,13705,BR
238,BR2608,20260609,13750,13820,13150,13250.0,25227,33441,169293.13,13420,13745,BR
239,BR2609,20260609,13810,13830,13170,13260.0,79854,52107,537038.5775,13450,13755,BR
240,BR2610,20260609,13850,13850,13195,13280.0,963,5883,6450.7275,13395,13750,BR
241,BR2611,20260609,13760,13805,13205,13290.0,239,559,1597.3525,13365,13765,BR
242,BR2612,20260609,13770,13860,13265,13345.0,69,108,462.67,13410,13760,BR
243,BR2701,20260609,13800,13880,13280,13350.0,428,1240,2884.665,13475,13830,BR
244,BR2702,20260609,,,,13435.0,0,20,0.0,13435,13805,BR
245,BR2703,20260609,13445,13445,13440,13440.0,2,35,13.4425,13440,13845,BR
246,BR2704,20260609,13930,13930,13460,13460.0,10,46,68.135,13625,13875,BR
247,BR2705,20260609,13975,13975,13510,13565.0,19,50,129.7325,13655,13840,BR
236,BR2606,20260610,,,,12960,0,1032,0.0,12960,12960,BR
237,BR2607,20260610,13200,13505,13075,13140,211738,52064,1409725.58,13315,13410,BR
238,BR2608,20260610,13250,13525,13125,13170,19459,33089,129841.94,13345,13420,BR
239,BR2609,20260610,13310,13515,13140,13180,70333,50578,469381.5475,13345,13450,BR
240,BR2610,20260610,13345,13530,13150,13185,569,6000,3797.82,13345,13395,BR
241,BR2611,20260610,13290,13500,13155,13225,80,549,535.8475,13395,13365,BR
242,BR2612,20260610,13485,13485,13190,13190,5,106,33.325,13330,13410,BR
243,BR2701,20260610,13340,13560,13235,13295,173,1182,1162.295,13435,13475,BR
244,BR2702,20260610,13495,13495,13235,13235,4,20,26.73,13365,13435,BR
245,BR2703,20260610,13505,13505,13505,13505,1,34,6.7525,13505,13440,BR
246,BR2704,20260610,13545,13545,13400,13400,3,49,20.1925,13460,13625,BR
247,BR2705,20260610,13650,13675,13405,13405,15,54,101.86,13580,13655,BR
