index,symbol,date,open,high,low,close,volume,open_interest,turnover,settle,pre_settle,variety
192,SC2809,20260604,,,,526.2,0,59,0.0,526.2,526.2,SC
193,SC2812,20260604,,,,535,0,47,0.0,535,535,SC
194,SC2903,20260604,,,,523.3,0,56,0.0,523.3,523.3,SC
195,SC2906,20260604,,,,515.1,0,1,0.0,515.1,515.1,SC
176,SC2607,20260605,593.2,600.7,590.3,594.6,23115,30225,1375884.75,595.2,608.3,SC
177,SC2608,20260605,594,601.8,591.9,596.8,9485,19518,566074.85,596.8,608,SC
178,SC2609,20260605,592.6,600.5,589.9,595,4544,13935,270267.99,594.7,605.5,SC
179,SC2610,20260605,589,597.9,587.1,592.6,783,3666,46378.67,592.3,602.6,SC
180,SC2611,20260605,585.8,594.2,585.1,588.6,248,811,14599.86,588.7,599.3,SC
181,SC2612,20260605,580,591.5,580,584.5,801,6819,46938.04,585.9,591.9,SC
182,SC2701,20260605,579,586.3,574.5,581,32,399,1856.52,580.1,586.1,SC
183,SC2702,20260605,574.8,577.9,574.8,577.8,9,320,519.71,577.4,581.2,SC
184,SC2703,20260605,569.2,575.7,568.4,569.3,97,343,5548.5,572,574.3,SC
185,SC2704,20260605,,,,570.8,0,9,0.0,570.8,573.5,SC
186,SC2705,20260605,,,,573.5,0,5,0.0,573.5,576.1,SC
187,SC2706,20260605,,,,566.4,0,52,0.0,566.4,571.7,SC
188,SC2709,20260605,,,,558.5,0,46,0.0,558.5,558.5,SC
189,SC2712,20260605,,,,552.5,0,136,0.0,552.5,552.5,SC
190,SC2803,20260605,,,,545,0,43,0.0,545,545,SC
191,SC2806,20260605,,,,545,0,34,0.0,545,545,SC
192,SC2809,20260605,,,,526.2,0,59,0.0,526.2,526.2,SC
193,SC2812,20260605,525,533.1,525,533.1,2,46,105.81,529,535,SC
194,SC2903,20260605,,,,523.3,0,56,0.0,523.3,523.3,SC
195,SC2906,20260605,,,,518.1,0,1,0.0,518.1,515.1,SC
176,SC2607,20260608,594.6,617,580.8,613,40334,32467,2406950.27,596.7,595.2,SC
177,SC2608,20260608,597,618.1,583.3,613.8,20088,21310,1205675.45,600.1,596.8,SC
178,SC2609,20260608,594.5,615,582.5,612.7,10034,14541,601239.72,599.2,594.7,SC
179,SC2610,20260608,591.1,612,580,608.3,1205,3854,71880.68,596.5,592.3,SC
180,SC2611,20260608,587.2,606.5,577.1,604.9,412,926,24510.78,594.9,588.7,SC
181,SC2612,20260608,582.1,604.5,573.2,601.5,1347,6836,79434.37,589.7,585.9,SC
182,SC2701,20260608,577.5,598,570.7,595.1,23,407,1353.59,588.5,580.1,SC
183,SC2702,20260608,568.9,591.9,568.9,587.8,8,322,467.58,584.4,577.4,SC
