index,symbol,date,open,high,low,close,volume,open_interest,turnover,settle,pre_settle,variety
45,ZN2703,20260604,25250,25250,24955,24980,32,148,400.635,25035,25320,ZN
46,ZN2704,20260604,25260,25260,24960,24965,62,75,777.4325,25075,25300,ZN
47,ZN2705,20260604,25275,25315,24980,24980,51,83,638.67,25045,25295,ZN
36,ZN2606,20260605,24825,24925,24650,24730,2215,6975,27381.8,24720,24835,ZN
37,ZN2607,20260605,24860,24995,24720,24780,109162,97640,1356332.0925,24845,25000,ZN
38,ZN2608,20260605,24910,25070,24795,24860,32025,78836,399037.165,24920,25055,ZN
39,ZN2609,20260605,24950,25110,24850,24905,7703,20126,96131.3625,24955,25080,ZN
40,ZN2610,20260605,25005,25120,24865,24925,927,4274,11582.36,24985,25100,ZN
41,ZN2611,20260605,25040,25105,24530,24940,451,3142,5616.0975,24905,25140,ZN
42,ZN2612,20260605,25005,25080,24890,24890,106,1362,1321.1425,24925,25120,ZN
43,ZN2701,20260605,25000,25075,24870,24925,27,189,336.62,24930,25105,ZN
44,ZN2702,20260605,24915,24915,24915,24915,1,39,12.4575,24915,25005,ZN
45,ZN2703,20260605,25100,25100,24900,24905,6,148,74.9175,24970,25035,ZN
46,ZN2704,20260605,25085,25105,24935,24940,7,76,87.4875,24995,25075,ZN
47,ZN2705,20260605,25105,25105,24925,24925,12,84,150.005,25000,25045,ZN
36,ZN2606,20260608,24720,24770,24515,24595,3165,6470,39001.3125,24645,24720,ZN
37,ZN2607,20260608,24815,24870,24550,24630,128039,91905,1581250.7875,24695,24845,ZN
38,ZN2608,20260608,24900,24940,24615,24700,43582,79901,539698.3525,24765,24920,ZN
39,ZN2609,20260608,24920,24985,24670,24755,12019,21240,149030.7125,24795,24955,ZN
40,ZN2610,20260608,24950,24995,24695,24765,1318,4355,16353.6,24815,24985,ZN
41,ZN2611,20260608,24900,24970,24690,24740,314,3253,3898.1225,24825,24905,ZN
42,ZN2612,20260608,25000,25000,24675,24735,117,1352,1449.5875,24775,24925,ZN
43,ZN2701,20260608,24925,24955,24685,24785,145,280,1792.97,24730,24930,ZN
44,ZN2702,20260608,24870,24890,24720,24725,18,42,223.195,24795,24915,ZN
45,ZN2703,20260608,24945,25000,24730,24765,37,146,458.82,24800,24970,ZN
46,ZN2704,20260608,24960,24960,24755,24795,26,74,322.41,24800,24995,ZN
47,ZN2705,20260608,24985,24985,24780,24785,25,83,310.74,24855,25000,ZN
36,ZN2606,20260609,24650,24740,24570,24715.0,1520,6420,18734.9625,24650,24645,ZN
37,ZN2607,20260609,24700,24795,24585,24760.0,98537,89897,1216769.8325,24695,24695,ZN
38,ZN2608,20260609,24815,24855,24650,24820.0,34035,80851,421417.9275,24760,24765,ZN
39,ZN2609,20260609,24890,24895,24705,24875.0,7428,20846,92141.1725,24805,24795,ZN
40,ZN2610,20260609,24850,24905,24720,24880.0,1344,4782,16669.28,24805,24815,ZN
41,ZN2611,20260609,24810,24895,24715,24870.0,192,3300,2382.665,24815,24825,ZN
